"URL","Uniprot ID","Source","Tissue","NumericValue","QualitativeValue","Confidence","Evidence"
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Esophagus - Gastroesophageal Junction",0.818852,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,Ovary,0.814847,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Adipose - Visceral (Omentum)",0.808582,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,Lung,0.797337,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Esophagus - Muscularis",0.77612,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Skin - Not Sun Exposed (Suprapubic)",0.774079,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Breast - Mammary Tissue",0.745621,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Skin - Sun Exposed (Lower leg)",0.738067,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Cerebellar Hemisphere",0.719994,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,Spleen,0.712944,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Cerebellum",0.712144,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,Pituitary,0.665862,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,Stomach,0.661055,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,Prostate,0.652778,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Spinal cord (cervical c-1)",0.643058,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Cells - EBV-transformed lymphocytes",0.642465,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Esophagus - Mucosa",0.550106,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Minor Salivary Gland",0.487421,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Nucleus accumbens (basal ganglia)",0.473779,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Adrenal Gland",0.459091,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Hypothalamus",0.440752,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Frontal Cortex (BA9)",0.422261,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Caudate (basal ganglia)",0.396199,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Amygdala",0.385428,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Anterior cingulate cortex (BA24)",0.371991,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Substantia nigra",0.371806,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Heart - Atrial Appendage",0.370421,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Cortex",0.370421,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Small Intestine - Terminal Ileum",0.338656,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Hippocampus",0.324899,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Brain - Putamen (basal ganglia)",0.285557,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Colon - Transverse",0.188366,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Kidney - Cortex",0.102434,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,Pancreas,0.007748,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Heart - Left Ventricle",-0.042034,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Muscle - Skeletal",-0.150611,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,Liver,-0.154127,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,GTEx,"Whole Blood",-0.541816,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Testis",1.528284,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Gallbladder",0.934561,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Pancreas",0.854033,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein",Platelets,0.841449,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Ovary",0.703402,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Spinal Cord",0.669817,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Prostate",0.661801,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein",Monocytes,0.594129,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Liver",0.582059,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Fetal Heart",0.506797,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","CD8 Cells",0.495951,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Adrenal",0.492752,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Colon",0.488712,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Urinary Bladder",0.485569,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Fetal Brain",0.445657,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Fetal Ovary",0.380806,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","NK Cells",0.371794,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Rectum",0.211911,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Lung",0.208004,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Retina",0.165354,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Adult Frontal Cortex",0.142376,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","B Cells",0.104059,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPM Protein","Fetal Testis",0.075177,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM","Adrenal gland",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM","Blood platelet",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Brain,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Colon,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM","Frontal lobe",0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM","Gall bladder",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Heart,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Liver,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Lung,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Monocyte,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM","Natural killer cell",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Ovary,0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Pancreas,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM","Prostate gland",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Retina,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM","Spinal cord",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",Testis,0.0,null,1.2,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM","Urinary bladder",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"JensenLab Experiment HPM",BTO:0004410,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","adipose tissue",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","adrenal gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",appendix,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","bone marrow",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",breast,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","cerebral cortex",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","cervix, uterine",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",colon,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",duodenum,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",endometrium,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",epididymis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",esophagus,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","fallopian tube",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",gallbladder,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","heart muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",kidney,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",liver,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",lung,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","lymph node",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",ovary,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",pancreas,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","parathyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",placenta,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",prostate,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",rectum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","salivary gland",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","seminal vesicle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","skeletal muscle",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",skin,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","small intestine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","smooth muscle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",spleen,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",stomach,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",testis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","thyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA",tonsil,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16591,P16591,"HPA RNA","urinary bladder",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Liver and Pancreas",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Digestive Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Urinary Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Endocrine System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Blood and immune system",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Respiratory system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Male tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Skin and soft tissues",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Nervous System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,Consensus,"Cardiovascular System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Thyroid,1.766896,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Adipose - Visceral (Omentum)",1.632963,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Lung,1.50853,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Uterus,1.496238,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Breast - Mammary Tissue",1.493458,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Adipose - Subcutaneous",1.444357,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Artery - Coronary",1.21272,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Prostate,1.209649,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Kidney - Cortex",1.172895,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Spleen,1.164502,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Nerve - Tibial",1.131939,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Heart - Atrial Appendage",1.128399,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Testis,1.11059,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Spinal cord (cervical c-1)",1.103633,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Substantia nigra",1.05423,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Vagina,1.032216,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Esophagus - Gastroesophageal Junction",1.007961,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Stomach,1.000868,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Esophagus - Muscularis",0.999761,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Heart - Left Ventricle",0.99326,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Caudate (basal ganglia)",0.981683,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Putamen (basal ganglia)",0.966986,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Colon - Sigmoid",0.957799,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Hypothalamus",0.920436,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Frontal Cortex (BA9)",0.919392,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Hippocampus",0.916507,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Cerebellar Hemisphere",0.904661,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Adrenal Gland",0.899328,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Cerebellum",0.894648,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Cortex",0.871865,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Artery - Aorta",0.85315,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Muscle - Skeletal",0.841641,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Artery - Tibial",0.829465,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Anterior cingulate cortex (BA24)",0.809088,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Pituitary,0.774626,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Nucleus accumbens (basal ganglia)",0.76971,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Brain - Amygdala",0.759555,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Colon - Transverse",0.680743,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Minor Salivary Gland",0.643354,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Skin - Not Sun Exposed (Suprapubic)",0.601245,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Small Intestine - Terminal Ileum",0.579212,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Skin - Sun Exposed (Lower leg)",0.553883,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Esophagus - Mucosa",0.503586,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Cells - Transformed fibroblasts",0.474872,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Pancreas,0.410777,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Ovary,0.365301,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Cells - EBV-transformed lymphocytes",0.196176,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,Liver,0.083861,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,GTEx,"Whole Blood",-0.07899,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Retina",1.073793,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein",Platelets,0.979882,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Testis",0.968821,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Lung",0.938822,High,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","CD4 Cells",0.935088,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Ovary",0.92585,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Frontal Cortex",0.900642,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein",Monocytes,0.89726,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Gallbladder",0.85538,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","NK Cells",0.843785,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Fetal Ovary",0.79989,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Kidney",0.757721,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Pancreas",0.757123,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Fetal Brain",0.742021,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Spinal Cord",0.734688,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Fetal Liver",0.71372,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Adrenal",0.696901,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Prostate",0.676338,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Colon",0.631601,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Esophagus",0.625652,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Fetal Testis",0.593889,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Rectum",0.575715,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Heart",0.526463,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","CD8 Cells",0.490275,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Adult Urinary Bladder",0.485569,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Fetal Heart",0.326038,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","Fetal Gut",0.248569,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"HPM Protein","B Cells",0.104059,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM","Adrenal gland",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM","Blood platelet",0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Brain,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Colon,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM","Frontal lobe",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM","Gall bladder",0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Gut,0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Heart,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Kidney,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Liver,0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Lung,0.0,null,1.0,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",B-lymphocyte,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Monocyte,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM","Natural killer cell",0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Esophagus,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Ovary,0.0,null,1.6,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Pancreas,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Placenta,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM","Prostate gland",0.0,null,0.9,,
https://pharos.nih.gov/idg/targets/P17948,P17948,"JensenLab Experiment HPM",Rectum,0.0,null,1.0,,
