"URL","Uniprot ID","Source","Tissue","NumericValue","QualitativeValue","Confidence","Evidence"
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Adipose - Subcutaneous",-0.148253,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Artery - Coronary",-0.182501,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Breast - Mammary Tissue",-0.348334,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Prostate,-0.369318,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Artery - Aorta",-0.469672,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Vagina,-0.48406,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Cells - EBV-transformed lymphocytes",-0.50404,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Stomach,-0.519993,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Small Intestine - Terminal Ileum",-0.525784,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Minor Salivary Gland",-0.684765,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Muscle - Skeletal",-0.712982,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Esophagus - Mucosa",-0.725842,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Heart - Left Ventricle",-0.731188,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Heart - Atrial Appendage",-0.742681,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Colon - Transverse",-0.759451,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Lung,-0.762708,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Skin - Sun Exposed (Lower leg)",-0.799971,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-0.817585,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Spleen,-1.007336,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Pancreas,-1.054482,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Adrenal Gland",-1.190373,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Ovary,-1.196202,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Uterus,-1.238787,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Whole Blood",-1.483795,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,Liver,-1.738975,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,GTEx,"Cells - Transformed fibroblasts",-1.842694,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPM Protein","Adult Frontal Cortex",1.403927,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPM Protein","Adult Spinal Cord",0.802525,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPM Protein","Adult Pancreas",0.350698,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPM Protein","CD4 Cells",0.307091,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPM Protein","Adult Retina",0.087141,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPM Protein","Fetal Gut",0.033892,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"JensenLab Experiment HPM","Frontal lobe",0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"JensenLab Experiment HPM",Retina,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"JensenLab Experiment HPM","Spinal cord",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"JensenLab Experiment HPM",BTO:0005453,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","adipose tissue",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","adrenal gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",appendix,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",breast,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","cerebral cortex",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","cervix, uterine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",colon,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",duodenum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",endometrium,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",epididymis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",esophagus,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","fallopian tube",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",gallbladder,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","heart muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",kidney,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",lung,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","lymph node",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",ovary,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",pancreas,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",prostate,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",rectum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","salivary gland",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","seminal vesicle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","skeletal muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",skin,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","small intestine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","smooth muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",spleen,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",stomach,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",testis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","thyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA",tonsil,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P16389,P16389,"HPA RNA","urinary bladder",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,Consensus,"Endocrine System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,Consensus,"Female tissues",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,Consensus,"Nervous System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,Consensus,"Male tissues",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,Consensus,"Digestive Tract",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Frontal Cortex (BA9)",1.651278,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Cortex",1.407476,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Anterior cingulate cortex (BA24)",1.371253,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Hypothalamus",1.068186,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Pituitary,1.038024,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Amygdala",0.985359,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Hippocampus",0.926008,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Prostate,0.379306,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Substantia nigra",0.332842,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Nucleus accumbens (basal ganglia)",0.148757,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Caudate (basal ganglia)",0.083861,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Putamen (basal ganglia)",-0.023558,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Spinal cord (cervical c-1)",-0.20412,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Cerebellar Hemisphere",-0.40605,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Brain - Cerebellum",-0.4698,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Nerve - Tibial",-0.739929,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Testis,-0.990337,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Colon - Sigmoid",-1.018952,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Stomach,-1.186619,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Colon - Transverse",-1.231399,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Liver,-1.298778,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Esophagus - Gastroesophageal Junction",-1.531284,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Vagina,-1.580044,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Skin - Sun Exposed (Lower leg)",-1.617803,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Adipose - Visceral (Omentum)",-1.635074,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Breast - Mammary Tissue",-1.6362,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Esophagus - Muscularis",-1.688564,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-1.703774,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Cells - EBV-transformed lymphocytes",-1.777024,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Muscle - Skeletal",-1.809668,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Minor Salivary Gland",-1.831061,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Lung,-1.941954,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Adrenal Gland",-1.96138,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Esophagus - Mucosa",-2.010728,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Cells - Transformed fibroblasts",-2.019769,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Artery - Coronary",-2.029793,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Pancreas,-2.045275,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Whole Blood",-2.144481,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Heart - Atrial Appendage",-2.158672,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Artery - Tibial",-2.167363,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Thyroid,-2.199971,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,Ovary,-2.202386,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Small Intestine - Terminal Ileum",-2.247952,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Artery - Aorta",-2.319664,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Adipose - Subcutaneous",-2.425679,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,GTEx,"Heart - Left Ventricle",-2.533429,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPM Protein","Adult Frontal Cortex",0.542184,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPM Protein","Adult Retina",0.087141,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"JensenLab Experiment HPM","Frontal lobe",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"JensenLab Experiment HPM",Retina,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPA RNA",breast,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPA RNA","cerebral cortex",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPA RNA",endometrium,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPA RNA",epididymis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPA RNA",prostate,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPA RNA","salivary gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q96PR1,Q96PR1,"HPA RNA",testis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Liver and Pancreas",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Digestive Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Urinary Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Endocrine System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Blood and immune system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Respiratory system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Male tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Skin and soft tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Nervous System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,Consensus,"Cardiovascular System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Cortex",2.10551,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Frontal Cortex (BA9)",2.039414,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Anterior cingulate cortex (BA24)",1.911211,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Amygdala",1.803184,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Hippocampus",1.781576,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Pituitary,1.752279,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Caudate (basal ganglia)",1.728029,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Nucleus accumbens (basal ganglia)",1.678882,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Putamen (basal ganglia)",1.635584,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Cerebellum",1.522835,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Cerebellar Hemisphere",1.497759,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Hypothalamus",0.990472,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Testis,0.901785,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Uterus,0.688064,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Kidney - Cortex",0.665581,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Adrenal Gland",0.628797,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Thyroid,0.587093,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Substantia nigra",0.419625,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Whole Blood",0.322323,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Brain - Spinal cord (cervical c-1)",0.238924,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Spleen,0.223275,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Esophagus - Muscularis",0.110926,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Prostate,0.087781,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Small Intestine - Terminal Ileum",0.062582,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Esophagus - Gastroesophageal Junction",0.051153,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Lung,0.049606,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Vagina,0.028571,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Cells - EBV-transformed lymphocytes",0.011147,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Ovary,-0.004716,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Adipose - Visceral (Omentum)",-0.024821,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Heart - Atrial Appendage",-0.09729,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Nerve - Tibial",-0.105545,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Stomach,-0.114695,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Pancreas,-0.14868,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Artery - Aorta",-0.158015,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-0.172986,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Minor Salivary Gland",-0.173148,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Colon - Sigmoid",-0.18184,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Skin - Sun Exposed (Lower leg)",-0.245881,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Artery - Coronary",-0.308035,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Breast - Mammary Tissue",-0.364014,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Adipose - Subcutaneous",-0.527097,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Artery - Tibial",-0.563599,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,Liver,-0.594227,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Colon - Transverse",-0.627825,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Esophagus - Mucosa",-0.660847,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Heart - Left Ventricle",-0.682459,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Muscle - Skeletal",-0.891097,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,GTEx,"Cells - Transformed fibroblasts",-0.965973,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,"HPM Protein","Adult Retina",0.532638,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,"HPM Protein","Adult Spinal Cord",0.524005,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,"HPM Protein","CD4 Cells",0.307091,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,"HPM Protein","Adult Colon",0.187682,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,"HPM Protein","Adult Ovary",0.174378,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9ULD8,Q9ULD8,"HPM Protein","Adult Frontal Cortex",0.170366,Medium,0.0,,
