"URL","Uniprot ID","Data Source","Data Source URL","Data Type","Attribute Group","Attribute Type","CDF"
https://pharos.nih.gov/idg/targets/O94759,O94759,"CCLE Cell Line Gene CNV Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.0067232565719831
https://pharos.nih.gov/idg/targets/O94759,O94759,"CTD Gene-Disease Associations",http://ctdbase.org/,"disease or phenotype associations","disease, phenotype or trait",disease,0.291355167698747
https://pharos.nih.gov/idg/targets/O94759,O94759,"TISSUES Text-mining Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.422992644654203
https://pharos.nih.gov/idg/targets/O94759,O94759,"ENCODE Histone Modification Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","histone modification site profile",0.180618567590043
https://pharos.nih.gov/idg/targets/O94759,O94759,"CHEA Transcription Factor Targets",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"gene, protein or microRNA","transcription factor",0.328223058879473
https://pharos.nih.gov/idg/targets/O94759,O94759,"TISSUES Curated Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.368374180641371
https://pharos.nih.gov/idg/targets/O94759,O94759,"COMPARTMENTS Experimental Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,proteomics,"functional term, phrase or reference","cellular component",0.915861062937731
https://pharos.nih.gov/idg/targets/O94759,O94759,"ESCAPE Omics Signatures of Genes and Proteins for Stem Cells",http://www.maayanlab.net/ESCAPE/,transcriptomics,"functional term, phrase or reference",PubMedID,0.216679244817552
https://pharos.nih.gov/idg/targets/O94759,O94759,"GEO Signatures of Differentially Expressed Genes for Transcription Factor Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","transcription factor perturbation",0.209963434177419
https://pharos.nih.gov/idg/targets/O94759,O94759,"GO Cellular Component Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","cellular component",0.286508997301141
https://pharos.nih.gov/idg/targets/O94759,O94759,"GEO Signatures of Differentially Expressed Genes for Diseases",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"disease, phenotype or trait","disease perturbation",0.736775014223549
https://pharos.nih.gov/idg/targets/O94759,O94759,"COMPARTMENTS Text-mining Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.140598272728829
https://pharos.nih.gov/idg/targets/O94759,O94759,"TRANSFAC Predicted Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.2331290665269
https://pharos.nih.gov/idg/targets/O94759,O94759,"HPA Tissue Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.0244444143475629
https://pharos.nih.gov/idg/targets/O94759,O94759,"COMPARTMENTS Curated Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.265612670949681
https://pharos.nih.gov/idg/targets/O94759,O94759,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Mutation Profiles",,genomics,"cell line, cell type or tissue","cell line",0.562962556253685
https://pharos.nih.gov/idg/targets/O94759,O94759,"GeneRIF Biological Term Annotations",ftp://ftp.ncbi.nih.gov/gene/GeneRIF/,"structural or functional annotations","functional term, phrase or reference","biological term",0.747108288653982
https://pharos.nih.gov/idg/targets/O94759,O94759,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene CNV Profiles",,genomics,"cell line, cell type or tissue","cell line",0.649666603086852
https://pharos.nih.gov/idg/targets/O94759,O94759,"MSigDB Signatures of Differentially Expressed Genes for Cancer Gene Perturbations",http://www.broadinstitute.org/gsea/msigdb/index.jsp,transcriptomics,"gene, protein or microRNA","gene perturbation",0.988612248765798
https://pharos.nih.gov/idg/targets/O94759,O94759,"ENCODE Transcription Factor Binding Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","transcription factor binding site profile",0.177784508041518
https://pharos.nih.gov/idg/targets/O94759,O94759,"Guide to Pharmacology Chemical Ligands of Receptors",http://www.guidetopharmacology.org/,"physical interactions",chemical,"ligand (chemical)",0.634437982720967
https://pharos.nih.gov/idg/targets/O94759,O94759,"MotifMap Predicted Transcription Factor Targets",http://motifmap.ics.uci.edu/,genomics,"gene, protein or microRNA","transcription factor",0.960342927319119
https://pharos.nih.gov/idg/targets/O94759,O94759,"Pathway Commons Protein-Protein Interactions",http://www.pathwaycommons.org/,"physical interactions","gene, protein or microRNA","interacting protein",0.389475635732173
https://pharos.nih.gov/idg/targets/O94759,O94759,"GEO Signatures of Differentially Expressed Genes for Viral Infections",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,organism,"virus perturbation",0.407929029311108
https://pharos.nih.gov/idg/targets/O94759,O94759,"TargetScan Predicted Nonconserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.534317478337774
https://pharos.nih.gov/idg/targets/O94759,O94759,"BioGPS Human Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.0638803733446242
https://pharos.nih.gov/idg/targets/O94759,O94759,"Allen Brain Atlas Adult Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.32458382132896
https://pharos.nih.gov/idg/targets/O94759,O94759,"BioGPS Cell Line Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.258096530811345
https://pharos.nih.gov/idg/targets/O94759,O94759,"CMAP Signatures of Differentially Expressed Genes for Small Molecules",https://www.broadinstitute.org/cmap/,transcriptomics,chemical,"small molecule perturbation",0.819308331513891
https://pharos.nih.gov/idg/targets/O94759,O94759,"ENCODE Transcription Factor Targets",https://www.encodeproject.org/,genomics,"gene, protein or microRNA","transcription factor",0.249949529155769
https://pharos.nih.gov/idg/targets/O94759,O94759,"Achilles Cell Line Gene Essentiality Profiles",http://www.broadinstitute.org/achilles,"disease or phenotype associations","cell line, cell type or tissue","cell line",0.250170579981188
https://pharos.nih.gov/idg/targets/O94759,O94759,"COSMIC Cell Line Gene Mutation Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.996713904372748
https://pharos.nih.gov/idg/targets/O94759,O94759,"Allen Brain Atlas Adult Mouse Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.172724281895884
https://pharos.nih.gov/idg/targets/O94759,O94759,"HuGE Navigator Gene-Phenotype Associations",https://phgkb.cdc.gov/PHGKB/hNHome.action,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.445160525273466
https://pharos.nih.gov/idg/targets/O94759,O94759,"GEO Signatures of Differentially Expressed Genes for Small Molecules",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,chemical,"small molecule perturbation",0.286135065518256
https://pharos.nih.gov/idg/targets/O94759,O94759,"GEO Signatures of Differentially Expressed Genes for Gene Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","gene perturbation",0.237296420391124
https://pharos.nih.gov/idg/targets/O94759,O94759,"CHEA Transcription Factor Binding Site Profiles",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"molecular profile","transcription factor binding site profile",0.303981266938226
https://pharos.nih.gov/idg/targets/O94759,O94759,"GTEx Tissue Sample Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.595387442938282
https://pharos.nih.gov/idg/targets/O94759,O94759,"GO Molecular Function Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","molecular function",0.89561321911737
https://pharos.nih.gov/idg/targets/O94759,O94759,"GEO Signatures of Differentially Expressed Genes for Kinase Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","kinase perturbation",0.417485991489073
https://pharos.nih.gov/idg/targets/O94759,O94759,"GDSC Cell Line Gene Expression Profiles",http://www.cancerrxgene.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.730950146708243
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GeneSigDB Published Gene Signatures",http://www.genesigdb.org,transcriptomics,"functional term, phrase or reference",PubMedID,0.497549932402548
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Guide to Pharmacology Protein Ligands of Receptors",http://www.guidetopharmacology.org/,"physical interactions","gene, protein or microRNA","ligand (protein)",0.246733994755165
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"MPO Gene-Phenotype Associations",http://www.informatics.jax.org/phenotypes.shtml,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.374950410862064
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"BioGPS Mouse Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.672301484949606
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Roadmap Epigenomics Cell and Tissue Gene Expression Profiles",http://www.roadmapepigenomics.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.0713219557438893
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Reactome Pathways",http://www.reactome.org,"structural or functional annotations","functional term, phrase or reference",pathway,0.322283686764133
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"HMDB Metabolites of Enzymes",http://www.hmdb.ca/,"physical interactions",chemical,metabolite,0.447937266189855
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"COSMIC Cell Line Gene CNV Profiles",http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,genomics,"cell line, cell type or tissue","cell line",0.554386217930343
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Allen Brain Atlas Prenatal Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.476361931057814
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GTEx Tissue Gene Expression Profiles",http://www.gtexportal.org/home/,transcriptomics,"cell line, cell type or tissue",tissue,0.892593867358193
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"DISEASES Text-mining Gene-Disease Assocation Evidence Scores",http://diseases.jensenlab.org/Search,"disease or phenotype associations","disease, phenotype or trait",disease,0.684227847327164
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GWASdb SNP-Phenotype Associations",http://jjwanglab.org/gwasdb,"disease or phenotype associations","disease, phenotype or trait",phenotype,0.467203005613461
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"TRANSFAC Curated Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.366888439276459
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"JASPAR Predicted Transcription Factor Targets",http://jaspar.genereg.net/,genomics,"gene, protein or microRNA","transcription factor",0.86266227539722
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Allen Brain Atlas Developing Human Brain Tissue Gene Expression Profiles by RNA-seq",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.0081066520301059
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"TISSUES Experimental Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,proteomics,"cell line, cell type or tissue",tissue,0.503629754358111
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"CTD Gene-Chemical Interactions",http://ctdbase.org/,"physical interactions",chemical,chemical,0.479075408901414
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Allen Brain Atlas Developing Human Brain Tissue Gene Expression Profiles by Microarray",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.586617168590149
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"InterPro Predicted Protein Domain Annotations",http://www.ebi.ac.uk/interpro/,"structural or functional annotations","structural feature","protein domain",0.845170145154353
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"HPA Tissue Protein Expression Profiles",http://www.proteinatlas.org/,proteomics,"cell line, cell type or tissue",tissue,0.840632966128325
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"TCGA Signatures of Differentially Expressed Genes for Tumors",https://tcga-data.nci.nih.gov/tcga/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.624898067328579
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Roadmap Epigenomics Cell and Tissue DNA Methylation Profiles",http://www.roadmapepigenomics.org/,genomics,"cell line, cell type or tissue","cell type or tissue",0.0901794784280103
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Expression Profiles",,transcriptomics,"cell line, cell type or tissue","cell line",0.156128088337465
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"LOCATE Curated Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.14137922868249
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GO Biological Process Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","biological process",0.644417758537738
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"CCLE Cell Line Gene Expression Profiles",http://www.broadinstitute.org/ccle/home,transcriptomics,"cell line, cell type or tissue","cell line",0.375326824249405
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"TargetScan Predicted Conserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.233824750002656
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GWASdb SNP-Disease Associations",http://jjwanglab.org/gwasdb,"disease or phenotype associations","disease, phenotype or trait",disease,0.350943513044529
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"LOCATE Predicted Protein Localization Annotations",http://locate.imb.uq.edu.au/,proteomics,"functional term, phrase or reference","cellular component",0.90328079158183
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"HPA Tissue Sample Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue","tissue sample",0.16275237852994
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"CCLE Cell Line Gene CNV Profiles",http://www.broadinstitute.org/ccle/home,genomics,"cell line, cell type or tissue","cell line",0.187907539799026
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"CTD Gene-Disease Associations",http://ctdbase.org/,"disease or phenotype associations","disease, phenotype or trait",disease,0.596685077366018
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Roadmap Epigenomics Histone Modification Site Profiles",http://www.roadmapepigenomics.org/,genomics,"molecular profile","histone modification site profile",0.143162977994842
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"ENCODE Histone Modification Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","histone modification site profile",0.511006344994452
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"CHEA Transcription Factor Targets",http://amp.pharm.mssm.edu/lib/chea.jsp,genomics,"gene, protein or microRNA","transcription factor",0.56174434776488
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"TISSUES Curated Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.531286332228553
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GO Molecular Function Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","molecular function",0.598321443246613
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"ESCAPE Omics Signatures of Genes and Proteins for Stem Cells",http://www.maayanlab.net/ESCAPE/,transcriptomics,"functional term, phrase or reference",PubMedID,0.278418447748884
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GEO Signatures of Differentially Expressed Genes for Transcription Factor Perturbations",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"gene, protein or microRNA","transcription factor perturbation",0.265972262334098
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GO Cellular Component Annotations",http://geneontology.org/,"structural or functional annotations","functional term, phrase or reference","cellular component",0.951850175669784
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GEO Signatures of Differentially Expressed Genes for Diseases",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,"disease, phenotype or trait","disease perturbation",0.557221788945402
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"COMPARTMENTS Text-mining Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.690663516885921
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"TRANSFAC Predicted Transcription Factor Targets",http://www.gene-regulation.com/,genomics,"gene, protein or microRNA","transcription factor",0.97845945816118
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"HPA Tissue Gene Expression Profiles",http://www.proteinatlas.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.599324461379796
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"COMPARTMENTS Curated Protein Localization Evidence Scores",http://compartments.jensenlab.org/Search,"structural or functional annotations","functional term, phrase or reference","cellular component",0.746756146043204
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene Mutation Profiles",,genomics,"cell line, cell type or tissue","cell line",0.330952567376636
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GeneRIF Biological Term Annotations",ftp://ftp.ncbi.nih.gov/gene/GeneRIF/,"structural or functional annotations","functional term, phrase or reference","biological term",0.556159857778151
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Klijn et al., Nat. Biotechnol., 2015 Cell Line Gene CNV Profiles",,genomics,"cell line, cell type or tissue","cell line",0.698648503649205
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"TISSUES Text-mining Tissue Protein Expression Evidence Scores",http://tissues.jensenlab.org/Search,"structural or functional annotations","cell line, cell type or tissue",tissue,0.817154129922402
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"MSigDB Signatures of Differentially Expressed Genes for Cancer Gene Perturbations",http://www.broadinstitute.org/gsea/msigdb/index.jsp,transcriptomics,"gene, protein or microRNA","gene perturbation",0.532420422221691
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"ENCODE Transcription Factor Binding Site Profiles",https://www.encodeproject.org/,genomics,"molecular profile","transcription factor binding site profile",0.642245445514793
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Guide to Pharmacology Chemical Ligands of Receptors",http://www.guidetopharmacology.org/,"physical interactions",chemical,"ligand (chemical)",0.634437982720967
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"MotifMap Predicted Transcription Factor Targets",http://motifmap.ics.uci.edu/,genomics,"gene, protein or microRNA","transcription factor",0.339197795117147
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Pathway Commons Protein-Protein Interactions",http://www.pathwaycommons.org/,"physical interactions","gene, protein or microRNA","interacting protein",0.388616349366069
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"GEO Signatures of Differentially Expressed Genes for Viral Infections",http://www.ncbi.nlm.nih.gov/geo/,transcriptomics,organism,"virus perturbation",0.206439244609154
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"TargetScan Predicted Nonconserved microRNA Targets",http://www.targetscan.org/,genomics,"gene, protein or microRNA",microRNA,0.105142318187125
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"BioGPS Human Cell Type and Tissue Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell type or tissue",0.13720406895228
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Allen Brain Atlas Adult Human Brain Tissue Gene Expression Profiles",http://www.brain-map.org/,transcriptomics,"cell line, cell type or tissue",tissue,0.499901032637333
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"BioGPS Cell Line Gene Expression Profiles",http://biogps.org/,transcriptomics,"cell line, cell type or tissue","cell line",0.400863341961207
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"CMAP Signatures of Differentially Expressed Genes for Small Molecules",https://www.broadinstitute.org/cmap/,transcriptomics,chemical,"small molecule perturbation",0.347298102488414
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"ENCODE Transcription Factor Targets",https://www.encodeproject.org/,genomics,"gene, protein or microRNA","transcription factor",0.629132731004942
https://pharos.nih.gov/idg/targets/Q9Y5S1,Q9Y5S1,"Achilles Cell Line Gene Essentiality Profiles",http://www.broadinstitute.org/achilles,"disease or phenotype associations","cell line, cell type or tissue","cell line",0.133328235399058
