"URL","Uniprot ID","Source","Tissue","NumericValue","QualitativeValue","Confidence","Evidence"
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Brain - Cerebellar Hemisphere",-0.381011,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Minor Salivary Gland",-0.39217,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Brain - Anterior cingulate cortex (BA24)",-0.397614,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Brain - Caudate (basal ganglia)",-0.436875,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Brain - Amygdala",-0.601713,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Brain - Hippocampus",-0.630413,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Skin - Sun Exposed (Lower leg)",-0.670602,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,Vagina,-0.756714,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Brain - Putamen (basal ganglia)",-0.79129,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-0.892281,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Brain - Substantia nigra",-0.986741,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,Thyroid,-1.035717,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Breast - Mammary Tissue",-1.106793,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Brain - Spinal cord (cervical c-1)",-1.119129,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Adrenal Gland",-1.453828,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Nerve - Tibial",-1.489991,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,Ovary,-1.544242,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Small Intestine - Terminal Ileum",-1.714668,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Esophagus - Mucosa",-1.734828,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Esophagus - Gastroesophageal Junction",-1.738975,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Esophagus - Muscularis",-1.758205,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,Pancreas,-1.791559,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Colon - Sigmoid",-1.797512,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,Lung,-1.822464,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Artery - Coronary",-1.905529,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Adipose - Subcutaneous",-1.934981,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Colon - Transverse",-1.959991,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,Stomach,-1.992893,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Artery - Tibial",-2.08302,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,Liver,-2.268814,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Kidney - Cortex",-2.276955,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Heart - Atrial Appendage",-2.356103,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,GTEx,"Heart - Left Ventricle",-2.79129,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPM Protein","Adult Adrenal",1.031436,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPM Protein","Fetal Testis",0.376207,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPM Protein","Fetal Ovary",0.25576,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"JensenLab Experiment HPM",Testis,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA","adrenal gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",appendix,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",breast,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA","cerebral cortex",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA","cervix, uterine",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",endometrium,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",epididymis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA","fallopian tube",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",kidney,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA","lymph node",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",prostate,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA","seminal vesicle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",skin,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA","smooth muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",spleen,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",testis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA","thyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q99928,Q99928,"HPA RNA",tonsil,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Liver and Pancreas",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Digestive Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Urinary Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Endocrine System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Blood and immune system",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Respiratory system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Male tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Skin and soft tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Nervous System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,Consensus,"Cardiovascular System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Frontal Cortex (BA9)",1.528402,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Cerebellar Hemisphere",1.417638,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Nucleus accumbens (basal ganglia)",1.403035,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Pituitary,1.358981,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Cortex",1.355068,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Cerebellum",1.265761,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Anterior cingulate cortex (BA24)",1.216694,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Caudate (basal ganglia)",1.210319,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Hippocampus",1.163609,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Hypothalamus",1.130012,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Amygdala",1.025306,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Putamen (basal ganglia)",1.000868,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Thyroid,0.625827,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Substantia nigra",0.581381,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Testis,0.489537,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Heart - Atrial Appendage",0.423492,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Brain - Spinal cord (cervical c-1)",0.380844,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Stomach,0.249198,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Ovary,0.201943,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Nerve - Tibial",0.191032,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Esophagus - Muscularis",0.084398,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Colon - Sigmoid",0.064458,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Esophagus - Gastroesophageal Junction",-0.01035,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Prostate,-0.021044,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Pancreas,-0.043207,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Kidney - Cortex",-0.080582,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Uterus,-0.116736,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Vagina,-0.195963,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Artery - Coronary",-0.242984,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-0.270107,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Cells - Transformed fibroblasts",-0.294008,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Adrenal Gland",-0.295249,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Adipose - Visceral (Omentum)",-0.341941,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Skin - Sun Exposed (Lower leg)",-0.34785,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Artery - Tibial",-0.369674,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Lung,-0.409604,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Breast - Mammary Tissue",-0.416461,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Esophagus - Mucosa",-0.457673,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Spleen,-0.479582,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Artery - Aorta",-0.551139,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Adipose - Subcutaneous",-0.653451,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Minor Salivary Gland",-0.671417,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Colon - Transverse",-0.715456,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,Liver,-0.771087,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Heart - Left Ventricle",-0.78357,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Small Intestine - Terminal Ileum",-0.988007,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Muscle - Skeletal",-1.194703,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Cells - EBV-transformed lymphocytes",-1.936291,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,GTEx,"Whole Blood",-2.053229,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPM Protein","Adult Frontal Cortex",1.262127,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPM Protein","Adult Retina",1.166322,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPM Protein","Fetal Brain",0.746687,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"JensenLab Experiment HPM",Brain,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"JensenLab Experiment HPM","Frontal lobe",0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"JensenLab Experiment HPM",Retina,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","adipose tissue",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","adrenal gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",appendix,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",breast,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","cerebral cortex",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","cervix, uterine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",colon,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",duodenum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",endometrium,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",epididymis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",esophagus,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","fallopian tube",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",gallbladder,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","heart muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",kidney,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",liver,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",lung,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","lymph node",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",ovary,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",pancreas,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","parathyroid gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",placenta,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",prostate,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",rectum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","salivary gland",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","seminal vesicle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",skin,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","small intestine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","smooth muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",spleen,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",stomach,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",testis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","thyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA",tonsil,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P28472,P28472,"HPA RNA","urinary bladder",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,Consensus,"Liver and Pancreas",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,Consensus,"Digestive Tract",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,Consensus,"Endocrine System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,Consensus,"Skin and soft tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,Consensus,"Nervous System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Cortex",1.33965,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Frontal Cortex (BA9)",1.33706,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Cerebellum",1.280806,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Cerebellar Hemisphere",1.229682,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Nucleus accumbens (basal ganglia)",1.152288,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Hypothalamus",1.106021,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Anterior cingulate cortex (BA24)",1.088845,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Caudate (basal ganglia)",1.038223,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Hippocampus",0.967595,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Pituitary,0.868439,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Putamen (basal ganglia)",0.861295,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Amygdala",0.840765,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Substantia nigra",0.797821,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Testis,0.292256,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Brain - Spinal cord (cervical c-1)",-0.041962,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Colon - Sigmoid",-0.382685,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Skin - Sun Exposed (Lower leg)",-0.51627,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Stomach,-0.705313,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Small Intestine - Terminal Ileum",-0.735182,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-0.737312,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Colon - Transverse",-0.842846,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Spleen,-0.844057,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Pancreas,-0.851706,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Breast - Mammary Tissue",-0.888401,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Esophagus - Muscularis",-0.918293,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Ovary,-0.945387,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Esophagus - Mucosa",-0.962972,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Prostate,-0.980053,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Cells - EBV-transformed lymphocytes",-1.012066,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Nerve - Tibial",-1.013743,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Esophagus - Gastroesophageal Junction",-1.098732,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Cells - Transformed fibroblasts",-1.101494,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Thyroid,-1.143573,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Adrenal Gland",-1.192465,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Uterus,-1.205686,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Minor Salivary Gland",-1.241164,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Vagina,-1.248913,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Adipose - Subcutaneous",-1.255394,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Liver,-1.272215,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,Lung,-1.2909,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Adipose - Visceral (Omentum)",-1.359171,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Whole Blood",-1.476579,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Kidney - Cortex",-1.47723,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Artery - Tibial",-1.49812,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Artery - Aorta",-1.509339,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Heart - Atrial Appendage",-1.519562,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Muscle - Skeletal",-1.555877,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Artery - Coronary",-1.562091,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,GTEx,"Heart - Left Ventricle",-1.807293,Low,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA","adrenal gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",appendix,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",breast,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA","cerebral cortex",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",colon,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",duodenum,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",esophagus,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA","fallopian tube",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",pancreas,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",rectum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",skin,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA","small intestine",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA","smooth muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",stomach,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P17787,P17787,"HPA RNA",testis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UN88,Q9UN88,Consensus,"Digestive Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UN88,Q9UN88,Consensus,"Endocrine System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UN88,Q9UN88,Consensus,"Blood and immune system",0.0,Medium,0.0,,
