"URL","Uniprot ID","Source","Tissue","NumericValue","QualitativeValue","Confidence","Evidence"
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Breast - Mammary Tissue",1.009026,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Esophagus - Muscularis",1.007534,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Adipose - Visceral (Omentum)",0.994119,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Esophagus - Gastroesophageal Junction",0.983987,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Testis,0.97635,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Thyroid,0.972642,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Ovary,0.972527,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Esophagus - Mucosa",0.954001,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Prostate,0.938144,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Colon - Sigmoid",0.937969,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Spleen,0.929291,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Cells - Transformed fibroblasts",0.906551,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Artery - Tibial",0.893096,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Colon - Transverse",0.831838,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Pituitary,0.821645,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Artery - Coronary",0.820858,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Lung,0.819017,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Stomach,0.76552,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Artery - Aorta",0.711048,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Frontal Cortex (BA9)",0.695569,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Hypothalamus",0.65408,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Cortex",0.585066,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Nucleus accumbens (basal ganglia)",0.560445,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Spinal cord (cervical c-1)",0.528852,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Anterior cingulate cortex (BA24)",0.477989,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Muscle - Skeletal",0.465011,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Amygdala",0.461273,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Liver,0.453318,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Hippocampus",0.442401,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Adrenal Gland",0.440909,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,Pancreas,0.428459,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Heart - Atrial Appendage",0.383815,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Substantia nigra",0.335859,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Kidney - Cortex",0.318898,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Caudate (basal ganglia)",0.294025,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Brain - Putamen (basal ganglia)",0.201943,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Heart - Left Ventricle",0.086538,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Whole Blood",-0.144905,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,GTEx,"Cells - EBV-transformed lymphocytes",-0.470441,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPM Protein","Fetal Heart",0.14644,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPM Protein","Fetal Brain",0.144627,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"JensenLab Experiment HPM",Brain,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"JensenLab Experiment HPM",Heart,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","adipose tissue",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","adrenal gland",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",appendix,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","bone marrow",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",breast,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","cerebral cortex",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","cervix, uterine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",colon,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",duodenum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",endometrium,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",epididymis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",esophagus,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","fallopian tube",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",gallbladder,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","heart muscle",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",kidney,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",liver,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",lung,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","lymph node",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",ovary,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",pancreas,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","parathyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",placenta,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",prostate,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",rectum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","salivary gland",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","seminal vesicle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","skeletal muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",skin,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","small intestine",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","smooth muscle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",spleen,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",stomach,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",testis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","thyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA",tonsil,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P27037,P27037,"HPA RNA","urinary bladder",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Liver and Pancreas",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Digestive Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Urinary Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Endocrine System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Blood and immune system",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Respiratory system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Male tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Skin and soft tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Nervous System",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,Consensus,"Cardiovascular System",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Cerebellum",2.277151,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Cerebellar Hemisphere",2.215902,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Pituitary,1.768749,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Ovary,1.759592,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Uterus,1.75842,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Nerve - Tibial",1.723168,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Vagina,1.669224,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Cortex",1.623301,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Cells - Transformed fibroblasts",1.598188,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Artery - Coronary",1.567614,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Thyroid,1.543758,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Frontal Cortex (BA9)",1.526469,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Esophagus - Gastroesophageal Junction",1.519762,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Artery - Aorta",1.511349,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Adipose - Subcutaneous",1.496238,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Spleen,1.478639,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Colon - Sigmoid",1.471292,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Esophagus - Muscularis",1.4572,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Adipose - Visceral (Omentum)",1.45553,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Testis,1.421028,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Breast - Mammary Tissue",1.401401,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Artery - Tibial",1.381476,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Nucleus accumbens (basal ganglia)",1.344687,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Prostate,1.337459,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Anterior cingulate cortex (BA24)",1.331427,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Lung,1.330617,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Hypothalamus",1.325002,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Stomach,1.260787,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Caudate (basal ganglia)",1.238046,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Spinal cord (cervical c-1)",1.181701,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Hippocampus",1.176959,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Amygdala",1.147367,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Small Intestine - Terminal Ileum",1.127753,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Adrenal Gland",1.114944,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Skin - Sun Exposed (Lower leg)",1.109241,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Putamen (basal ganglia)",1.090258,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Brain - Substantia nigra",1.078457,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Skin - Not Sun Exposed (Suprapubic)",1.051345,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Kidney - Cortex",1.013638,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Heart - Atrial Appendage",0.999826,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Esophagus - Mucosa",0.959804,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Minor Salivary Gland",0.916401,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Whole Blood",0.801712,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Cells - EBV-transformed lymphocytes",0.793162,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Colon - Transverse",0.747645,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Heart - Left Ventricle",0.661102,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Pancreas,0.549494,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,"Muscle - Skeletal",0.313867,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,GTEx,Liver,0.259952,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Adult Esophagus",0.729857,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein",Platelets,0.336013,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Fetal Heart",0.156876,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Adult Pancreas",0.155063,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Adult Testis",0.130344,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Adult Ovary",0.119272,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Adult Frontal Cortex",0.112458,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Adult Urinary Bladder",0.094078,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","NK Cells",0.070764,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Adult Gallbladder",0.070275,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPM Protein","Adult Prostate",0.059741,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM","Blood platelet",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM","Frontal lobe",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM","Gall bladder",0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM",Heart,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM",Esophagus,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM",Ovary,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM",Pancreas,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM","Prostate gland",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM",Testis,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"JensenLab Experiment HPM","Urinary bladder",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","adipose tissue",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","adrenal gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",appendix,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","bone marrow",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",breast,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","cerebral cortex",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","cervix, uterine",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",colon,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",duodenum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",endometrium,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",epididymis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",esophagus,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","fallopian tube",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",gallbladder,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","heart muscle",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",kidney,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",liver,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",lung,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","lymph node",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",ovary,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",pancreas,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","parathyroid gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",placenta,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",prostate,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",rectum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","salivary gland",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","seminal vesicle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","skeletal muscle",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",skin,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","small intestine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","smooth muscle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",spleen,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",stomach,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",testis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","thyroid gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA",tonsil,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q12852,Q12852,"HPA RNA","urinary bladder",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Liver and Pancreas",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Digestive Tract",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Urinary Tract",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Endocrine System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Blood and immune system",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Respiratory system",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Male tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Skin and soft tissues",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Nervous System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,Consensus,"Cardiovascular System",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,"Brain - Cerebellar Hemisphere",1.043755,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,"Brain - Cerebellum",1.012415,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,Testis,0.954363,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,Pancreas,0.930694,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,"Colon - Transverse",0.809795,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,"Kidney - Cortex",0.626289,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,"Small Intestine - Terminal Ileum",0.550228,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,"Minor Salivary Gland",0.51594,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,"Skin - Sun Exposed (Lower leg)",0.455758,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,Lung,0.435685,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,"Skin - Not Sun Exposed (Suprapubic)",0.406029,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,Thyroid,0.396722,High,0.0,,
https://pharos.nih.gov/idg/targets/Q5TCX8,Q5TCX8,GTEx,Pituitary,0.389077,High,0.0,,
