"URL","Uniprot ID","Source","Tissue","NumericValue","QualitativeValue","Confidence","Evidence"
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",gallbladder,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA","heart muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",kidney,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",lung,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA","lymph node",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",ovary,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA","parathyroid gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",placenta,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",prostate,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",rectum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA","seminal vesicle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",skin,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA","smooth muscle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",spleen,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",testis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA","thyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA",tonsil,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P30939,P30939,"HPA RNA","urinary bladder",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Liver and Pancreas",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Digestive Tract",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Urinary Tract",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Endocrine System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Blood and immune system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Respiratory system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Female tissues",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Male tissues",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Skin and soft tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Nervous System",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,Consensus,"Cardiovascular System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Uterus,0.976625,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Adrenal Gland",0.883321,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Colon - Sigmoid",0.791761,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Artery - Coronary",0.692847,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Stomach,0.67385,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Thyroid,0.631342,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Artery - Aorta",0.497621,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Esophagus - Muscularis",0.476976,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Heart - Atrial Appendage",0.443185,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Esophagus - Gastroesophageal Junction",0.402605,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Artery - Tibial",0.278639,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Adipose - Subcutaneous",0.156852,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Vagina,0.140979,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Adipose - Visceral (Omentum)",0.120903,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Cells - Transformed fibroblasts",0.118099,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Spleen,0.050844,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Breast - Mammary Tissue",-0.017412,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Ovary,-0.040577,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Small Intestine - Terminal Ileum",-0.114808,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Kidney - Cortex",-0.157266,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Prostate,-0.229038,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Lung,-0.248413,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Pituitary,-0.281291,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Cells - EBV-transformed lymphocytes",-0.30777,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Nerve - Tibial",-0.345198,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Minor Salivary Gland",-0.354627,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Liver,-0.414934,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Testis,-0.449588,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Colon - Transverse",-0.526294,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Heart - Left Ventricle",-0.627456,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-0.644166,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Spinal cord (cervical c-1)",-0.673152,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Esophagus - Mucosa",-0.696588,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Skin - Sun Exposed (Lower leg)",-0.701147,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Cerebellum",-0.709965,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Cerebellar Hemisphere",-0.72515,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Caudate (basal ganglia)",-0.761703,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Putamen (basal ganglia)",-0.803824,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Hypothalamus",-0.822464,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Hippocampus",-0.839082,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Cortex",-0.880414,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Substantia nigra",-0.884722,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Frontal Cortex (BA9)",-0.891773,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Anterior cingulate cortex (BA24)",-0.911155,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Nucleus accumbens (basal ganglia)",-0.966375,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Brain - Amygdala",-0.999154,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,Pancreas,-1.032686,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Muscle - Skeletal",-1.191485,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,GTEx,"Whole Blood",-1.420788,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","adipose tissue",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","adrenal gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",appendix,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","bone marrow",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",breast,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","cerebral cortex",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","cervix, uterine",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",colon,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",duodenum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",endometrium,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",epididymis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",esophagus,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","fallopian tube",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",gallbladder,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","heart muscle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",kidney,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",liver,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",lung,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","lymph node",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",ovary,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","parathyroid gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",placenta,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",prostate,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",rectum,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","salivary gland",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","seminal vesicle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",skin,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","small intestine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","smooth muscle",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",spleen,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",stomach,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",testis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","thyroid gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA",tonsil,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41595,P41595,"HPA RNA","urinary bladder",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,Consensus,"Liver and Pancreas",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,Consensus,"Digestive Tract",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,Consensus,"Endocrine System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,Consensus,"Respiratory system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,Consensus,"Skin and soft tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,Consensus,"Nervous System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,Consensus,"Cardiovascular System",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Small Intestine - Terminal Ileum",0.323252,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Nucleus accumbens (basal ganglia)",0.230321,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Caudate (basal ganglia)",0.03543,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Pituitary,-0.014282,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Artery - Aorta",-0.037631,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Artery - Coronary",-0.039196,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Heart - Atrial Appendage",-0.053327,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Colon - Transverse",-0.058042,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Artery - Tibial",-0.264641,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Colon - Sigmoid",-0.278932,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Frontal Cortex (BA9)",-0.360812,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Cortex",-0.430802,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Putamen (basal ganglia)",-0.457299,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Hippocampus",-0.653451,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Anterior cingulate cortex (BA24)",-0.706859,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Adrenal Gland",-0.826814,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Hypothalamus",-0.957228,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Uterus,-1.005617,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Heart - Left Ventricle",-1.064367,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Testis,-1.127785,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Amygdala",-1.143694,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Nerve - Tibial",-1.145694,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Breast - Mammary Tissue",-1.224681,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Thyroid,-1.256686,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Substantia nigra",-1.269864,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Adipose - Subcutaneous",-1.277119,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Spinal cord (cervical c-1)",-1.285251,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-1.348819,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Esophagus - Gastroesophageal Junction",-1.350179,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Lung,-1.408268,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Esophagus - Mucosa",-1.420845,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Skin - Sun Exposed (Lower leg)",-1.462811,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Adipose - Visceral (Omentum)",-1.48605,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Vagina,-1.502517,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Esophagus - Muscularis",-1.512508,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Spleen,-1.527756,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Minor Salivary Gland",-1.588801,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Stomach,-1.632644,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Muscle - Skeletal",-1.705534,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Prostate,-1.763337,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Ovary,-1.829445,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Cells - EBV-transformed lymphocytes",-1.856361,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Liver,-1.860278,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Cerebellum",-1.865823,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Brain - Cerebellar Hemisphere",-2.008287,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Whole Blood",-2.276544,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,Pancreas,-2.277531,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,GTEx,"Kidney - Cortex",-2.377941,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"HPA RNA","adipose tissue",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"HPA RNA","adrenal gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"HPA RNA",appendix,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"HPA RNA","cerebral cortex",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"HPA RNA","cervix, uterine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q13639,Q13639,"HPA RNA",colon,0.0,High,0.0,,
