"URL","Uniprot ID","Source","Tissue","NumericValue","QualitativeValue","Confidence","Evidence"
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Artery - Aorta",1.177536,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,Spleen,1.136403,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Adipose - Visceral (Omentum)",1.116276,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Minor Salivary Gland",1.091667,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Caudate (basal ganglia)",1.07664,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Colon - Sigmoid",1.067443,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Frontal Cortex (BA9)",1.059185,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Hypothalamus",1.056714,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Esophagus - Muscularis",1.04669,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,Uterus,1.044736,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Heart - Atrial Appendage",1.034027,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Esophagus - Gastroesophageal Junction",1.033223,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,Prostate,1.030195,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Substantia nigra",1.01157,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Small Intestine - Terminal Ileum",1.007748,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Amygdala",0.990605,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Cortex",0.963032,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Anterior cingulate cortex (BA24)",0.961231,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Colon - Transverse",0.957823,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Putamen (basal ganglia)",0.957655,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,Ovary,0.947532,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Muscle - Skeletal",0.925132,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Hippocampus",0.892818,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,Stomach,0.875293,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Cerebellar Hemisphere",0.872913,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Kidney - Cortex",0.87236,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Adrenal Gland",0.860158,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Brain - Cerebellum",0.836577,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Whole Blood",0.791515,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,Pancreas,0.686904,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,GTEx,"Heart - Left Ventricle",0.63784,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","B Cells",1.971526,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Liver",1.745242,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Testis",1.622429,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Ovary",1.608774,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","CD8 Cells",1.482792,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Fetal Testis",1.481846,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Fetal Ovary",1.467961,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","CD4 Cells",1.393551,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein",Monocytes,1.309113,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Retina",1.285136,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Pancreas",1.268448,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Fetal Heart",1.265198,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Urinary Bladder",1.240206,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Fetal Liver",1.238399,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","NK Cells",1.236949,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Spinal Cord",1.139228,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Fetal Brain",1.096802,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Kidney",1.07107,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Frontal Cortex",1.040005,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Adrenal",1.035196,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Rectum",0.998808,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein",Platelets,0.982721,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Fetal Gut",0.971073,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Prostate",0.821092,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Colon",0.693591,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Lung",0.690636,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Heart",0.554357,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Gallbladder",0.538435,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPM Protein","Adult Esophagus",0.470486,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM","Adrenal gland",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM","Blood platelet",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Brain,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Colon,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM","Frontal lobe",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM","Gall bladder",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Gut,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Heart,0.0,null,0.9,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Kidney,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Liver,0.0,null,1.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Lung,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",B-lymphocyte,0.0,null,1.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Monocyte,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM","Natural killer cell",0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Esophagus,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Ovary,0.0,null,1.1,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Pancreas,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Placenta,0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM","Prostate gland",0.0,null,0.6,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Rectum,0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Retina,0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM","Spinal cord",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",Testis,0.0,null,1.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM","Urinary bladder",0.0,null,0.7,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",BTO:0004410,0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"JensenLab Experiment HPM",BTO:0005453,0.0,null,0.8,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","adipose tissue",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","adrenal gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",appendix,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","bone marrow",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",breast,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","cerebral cortex",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","cervix, uterine",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",colon,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",duodenum,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",endometrium,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",epididymis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",esophagus,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","fallopian tube",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",gallbladder,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","heart muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",kidney,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",liver,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",lung,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","lymph node",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",ovary,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",pancreas,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","parathyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",placenta,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",prostate,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",rectum,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","salivary gland",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","seminal vesicle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","skeletal muscle",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",skin,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","small intestine",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","smooth muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",spleen,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",stomach,0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",testis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","thyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA",tonsil,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P55263,P55263,"HPA RNA","urinary bladder",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Liver and Pancreas",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Digestive Tract",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Urinary Tract",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Endocrine System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Blood and immune system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Respiratory system",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Male tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Skin and soft tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Nervous System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,Consensus,"Cardiovascular System",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Uterus,2.124015,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Nerve - Tibial",2.039414,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Thyroid,2.03161,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Ovary,1.975891,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Vagina,1.935331,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Cerebellum",1.906173,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Spleen,1.897627,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Cerebellar Hemisphere",1.896361,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Artery - Aorta",1.85691,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Artery - Coronary",1.844291,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Prostate,1.834294,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Pituitary,1.831678,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Lung,1.804548,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Colon - Sigmoid",1.791269,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Testis,1.785543,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Small Intestine - Terminal Ileum",1.773786,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Adipose - Subcutaneous",1.770557,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Artery - Tibial",1.767638,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Breast - Mammary Tissue",1.76671,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Skin - Not Sun Exposed (Suprapubic)",1.76046,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Esophagus - Gastroesophageal Junction",1.757775,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Adipose - Visceral (Omentum)",1.756902,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Skin - Sun Exposed (Lower leg)",1.755951,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Cells - EBV-transformed lymphocytes",1.755875,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Esophagus - Muscularis",1.739849,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Esophagus - Mucosa",1.673528,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Cells - Transformed fibroblasts",1.663889,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Minor Salivary Gland",1.633115,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Stomach,1.605521,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Adrenal Gland",1.596927,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Cortex",1.557567,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Spinal cord (cervical c-1)",1.513684,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Frontal Cortex (BA9)",1.510143,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Colon - Transverse",1.48643,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Hypothalamus",1.464788,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Heart - Atrial Appendage",1.441145,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Nucleus accumbens (basal ganglia)",1.440516,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Whole Blood",1.430961,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Kidney - Cortex",1.416557,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Substantia nigra",1.405005,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Anterior cingulate cortex (BA24)",1.384891,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Hippocampus",1.370791,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Caudate (basal ganglia)",1.360215,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Muscle - Skeletal",1.351989,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Amygdala",1.326028,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Brain - Putamen (basal ganglia)",1.305566,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Pancreas,1.209247,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,Liver,1.20534,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,GTEx,"Heart - Left Ventricle",1.106531,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","CD8 Cells",1.006704,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","B Cells",0.949158,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Fetal Ovary",0.640855,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Testis",0.618728,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Ovary",0.596393,High,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Frontal Cortex",0.589579,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Gallbladder",0.45744,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Pancreas",0.456093,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Fetal Brain",0.445657,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Adrenal",0.444879,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Retina",0.429035,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Fetal Testis",0.376207,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Kidney",0.277256,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Spinal Cord",0.222975,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","CD4 Cells",0.212668,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Lung",0.208004,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein",Monocytes,0.175209,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Urinary Bladder",0.06083,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein","Adult Prostate",0.059741,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"HPM Protein",Platelets,0.034983,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"JensenLab Experiment HPM","Adrenal gland",0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"JensenLab Experiment HPM",Brain,0.0,null,0.5,,
https://pharos.nih.gov/idg/targets/Q9UBF8,Q9UBF8,"JensenLab Experiment HPM","Frontal lobe",0.0,null,0.8,,
