"URL","Uniprot ID","Source","Tissue","NumericValue","QualitativeValue","Confidence","Evidence"
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Pancreas,1.827499,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Stomach,0.953325,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Kidney - Cortex",0.469527,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Lung,0.462997,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Testis,0.288361,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Thyroid,0.25491,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Ovary,0.237292,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Adrenal Gland",0.141136,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Vagina,-0.087406,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Liver,-0.130504,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Adipose - Subcutaneous",-0.150335,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Spleen,-0.180193,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Adipose - Visceral (Omentum)",-0.224499,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Pituitary,-0.229443,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Frontal Cortex (BA9)",-0.254847,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Small Intestine - Terminal Ileum",-0.26552,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Cortex",-0.354381,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Colon - Transverse",-0.533132,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Anterior cingulate cortex (BA24)",-0.535212,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Heart - Atrial Appendage",-0.545003,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Prostate,-0.562329,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Breast - Mammary Tissue",-0.653451,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Artery - Coronary",-0.683401,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Artery - Aorta",-0.724919,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Esophagus - Mucosa",-0.731539,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Skin - Sun Exposed (Lower leg)",-0.746904,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Hypothalamus",-0.747754,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Nerve - Tibial",-0.777674,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,Uterus,-0.812761,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-0.866621,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Heart - Left Ventricle",-0.889747,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Cerebellum",-1.107571,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Spinal cord (cervical c-1)",-1.115601,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Minor Salivary Gland",-1.148283,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Muscle - Skeletal",-1.160365,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Cerebellar Hemisphere",-1.192127,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Esophagus - Muscularis",-1.203842,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Esophagus - Gastroesophageal Junction",-1.217277,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Colon - Sigmoid",-1.245193,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Cells - EBV-transformed lymphocytes",-1.282662,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Hippocampus",-1.293496,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Nucleus accumbens (basal ganglia)",-1.353351,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Amygdala",-1.432974,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Substantia nigra",-1.466736,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Artery - Tibial",-1.537902,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Caudate (basal ganglia)",-1.597395,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Brain - Putamen (basal ganglia)",-1.618163,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Whole Blood",-1.75019,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,GTEx,"Cells - Transformed fibroblasts",-1.873706,Low,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","adipose tissue",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","adrenal gland",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",appendix,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","bone marrow",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","cerebral cortex",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",colon,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",duodenum,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",endometrium,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",epididymis,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",esophagus,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","fallopian tube",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",gallbladder,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","heart muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",kidney,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",lung,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","lymph node",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",ovary,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",pancreas,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",placenta,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",prostate,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","skeletal muscle",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",skin,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","small intestine",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",spleen,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",stomach,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",testis,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","thyroid gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA",tonsil,0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P47872,P47872,"HPA RNA","urinary bladder",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,Consensus,"Endocrine System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,Consensus,"Liver and Pancreas",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,Consensus,"Urinary Tract",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Pituitary,2.412377,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Hypothalamus",-0.38169,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Testis,-0.434979,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Anterior cingulate cortex (BA24)",-0.553618,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Amygdala",-0.654626,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Artery - Aorta",-0.674895,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Cerebellar Hemisphere",-0.679023,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Nucleus accumbens (basal ganglia)",-0.690583,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Frontal Cortex (BA9)",-0.72723,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Cerebellum",-0.729554,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Substantia nigra",-0.731188,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Caudate (basal ganglia)",-0.752763,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Cortex",-0.775208,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Kidney - Cortex",-0.780704,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Lung,-0.861697,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Hippocampus",-0.87762,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Spinal cord (cervical c-1)",-0.95841,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Brain - Putamen (basal ganglia)",-1.016599,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Prostate,-1.122946,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Nerve - Tibial",-1.207924,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Stomach,-1.208801,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Small Intestine - Terminal Ileum",-1.24268,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Artery - Tibial",-1.264361,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Minor Salivary Gland",-1.299816,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Artery - Coronary",-1.30557,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Ovary,-1.393404,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Uterus,-1.408045,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Adipose - Subcutaneous",-1.408268,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Esophagus - Gastroesophageal Junction",-1.408379,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Cells - EBV-transformed lymphocytes",-1.440812,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Thyroid,-1.463694,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Esophagus - Muscularis",-1.466864,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Adrenal Gland",-1.500038,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Colon - Sigmoid",-1.501001,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Adipose - Visceral (Omentum)",-1.502725,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Liver,-1.507309,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Breast - Mammary Tissue",-1.529737,Medium,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Colon - Transverse",-1.582113,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Spleen,-1.687083,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Esophagus - Mucosa",-1.704873,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Pancreas,-1.732125,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Heart - Atrial Appendage",-1.735418,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,Vagina,-1.768276,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Skin - Sun Exposed (Lower leg)",-1.832387,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Heart - Left Ventricle",-1.845576,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Skin - Not Sun Exposed (Suprapubic)",-1.878769,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Cells - Transformed fibroblasts",-1.911864,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Muscle - Skeletal",-1.958213,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,GTEx,"Whole Blood",-2.386317,Low,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,"HPA RNA","adrenal gland",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,"HPA RNA",gallbladder,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/Q02643,Q02643,"HPA RNA",kidney,0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Liver and Pancreas",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Digestive Tract",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Urinary Tract",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Endocrine System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Blood and immune system",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Respiratory system",0.0,Low,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Female tissues",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Male tissues",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Skin and soft tissues",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Nervous System",0.0,Medium,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,Consensus,"Cardiovascular System",0.0,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,Vagina,1.288585,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,Ovary,1.278982,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,"Artery - Aorta",1.270446,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,"Adipose - Visceral (Omentum)",1.184975,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,"Artery - Tibial",1.161218,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,"Colon - Sigmoid",1.117603,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,"Esophagus - Gastroesophageal Junction",1.106191,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,Stomach,1.096562,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,Uterus,1.08849,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,Pancreas,1.049993,High,0.0,,
https://pharos.nih.gov/idg/targets/P41587,P41587,GTEx,"Esophagus - Muscularis",0.903633,High,0.0,,
